year,dest_province,inflow,outflow,net_migration,dest_population,partners,inflow_per_1000,outflow_per_1000,net_per_1000,outflow_yoy_pct,inflow_yoy_pct,net_yoy_change,outflow_per_1000_yoy_pct,net_per_1000_change
2024,YOZGAT,16151,24594,-8443,413161,80,39.09129854947587,59.52643158478172,-20.43513303530585,9.858399964264986,-44.54401867875292,-15180.0,11.862733913816426,-36.44895764625097
2008,ZONGULDAK,17639,19530,-1891,619151,80,28.489011565837735,31.543193825092747,-3.054182259255012,,,,,
2009,ZONGULDAK,16258,20701,-4443,619812,80,26.230534420114484,33.39883706672346,-7.168302646608971,5.9959037378392255,-7.829242020522709,-2552.0,5.8828641510440205,-4.114120387353959
2010,ZONGULDAK,15712,23267,-7555,619703,80,25.35408090649876,37.545404814887135,-12.191323908388373,12.39553644751461,-3.358346660105793,-3112.0,12.41530577810166,-5.023021261779402
2011,ZONGULDAK,15822,23658,-7836,612406,80,25.835801739368982,38.63123483440724,-12.795433095038259,1.6804916835002404,0.7001018329938935,-281.0,2.8920450448560953,-0.604109186649886
2012,ZONGULDAK,14279,22687,-8408,606527,80,23.54223307453749,37.404765162968836,-13.862532088431347,-4.104319891791364,-9.752243711288077,-572.0,-3.1748135328722005,-1.0670989933930883
2013,ZONGULDAK,17006,25571,-8565,601567,80,28.269502815147774,42.507318386813104,-14.237815571665333,12.71212588707189,19.097976048742904,-157.0,13.64145237007357,-0.37528348323398575
2014,ZONGULDAK,18115,24783,-6668,598796,80,30.25237309534466,41.38805202439562,-11.135678929050963,-3.0816158930037973,6.521227801952256,1897.0,-2.633114496266864,3.1021366426143704
2015,ZONGULDAK,18244,25340,-7096,595907,80,30.6155155082924,42.52341388840876,-11.907898380116361,2.2475083726748224,0.7121170300855573,-428.0,2.7432116479990887,-0.7722194510653981
2016,ZONGULDAK,19991,21933,-1942,597524,80,33.4563967305079,36.70647538843628,-3.2500786579283845,-13.445146014206788,9.575750931813198,5154.0,-13.679377942790449,8.657819722187977
2017,ZONGULDAK,19421,22541,-3120,596892,80,32.536874342427105,37.76395059742801,-5.227076255000905,2.772078603018291,-2.8512830773848252,-1178.0,2.880895530832861,-1.9769975970725207
2018,ZONGULDAK,24363,24105,258,599698,80,40.62544814223159,40.195231599905284,0.43021654232630424,6.938467681114413,25.44668142732094,3378.0,6.438100262324942,5.65729279732721
2019,ZONGULDAK,19654,26251,-6597,596053,80,32.973577852976156,44.041385581483524,-11.067807728507365,8.902717278572903,-19.328489923244263,-6855.0,9.568682225449109,-11.49802427083367
2020,ZONGULDAK,15243,19593,-4350,591204,80,25.78297846428644,33.14084478454138,-7.357866320254938,-25.36284332025447,-22.443268545843086,2247.0,-24.750676330957898,3.709941408252427
2021,ZONGULDAK,20883,21991,-1108,589684,80,35.41388268971178,37.29285515632101,-1.8789724666092347,12.239064972183943,37.000590434953736,3242.0,12.52837819546575,5.478893853645703
2022,ZONGULDAK,20334,21695,-1361,588510,80,34.55166437273793,36.86428437919491,-2.3126200064569846,-1.346005183938881,-2.628932624622904,-253.0,-1.1492034474959056,-0.43364753984774995
2023,ZONGULDAK,26828,22615,4213,591492,80,45.356488337965686,38.23382226640428,7.122666071561407,4.240608435123305,31.93665781449788,5574.0,3.715080626879863,9.435286078018391
2024,ZONGULDAK,18070,21563,-3493,586802,80,30.794032740174707,36.74663685536177,-5.952604115187065,-4.651779792173338,-32.64499776353064,-7706.0,-3.8897115770433643,-13.075270186748472
2008,ÇANAKKALE,16390,14246,2144,474791,80,34.520452156843746,30.004781051030875,4.515671105812874,,,,,
2009,ÇANAKKALE,15412,14802,610,477735,80,32.26056286434948,30.983704354924804,1.2768585094246812,3.902849922785334,-5.967053081147045,-1534.0,3.2625577311462983,-3.2388125963881933
2010,ÇANAKKALE,16578,15420,1158,490397,80,33.80526389843331,31.443911769443936,2.3613521289893695,4.175111471422777,7.565533350635878,548.0,1.4853208294507425,1.0844936195646884
2011,ÇANAKKALE,17278,15623,1655,486445,80,35.51891786327334,32.116683283824486,3.4022345794488587,1.316472114137479,4.222463505851137,497.0,2.1395922979097204,1.0408824504594891
2012,ÇANAKKALE,23252,14374,8878,493691,80,47.09828617495559,29.11537783755426,17.98290833740133,-7.9946233117839105,34.57576108345872,7223.0,-9.345004338545227,14.580673757952471
2013,ÇANAKKALE,24766,18238,6528,502328,80,49.3024478030291,36.30695481836569,12.995492984663407,26.881870043133425,6.51126784792706,-2350.0,24.70027014911489,-4.987415352737923
2014,ÇANAKKALE,27429,20540,6889,511790,80,53.59424764063385,40.133648566794974,13.46059907383888,12.621998026099357,10.752644754905916,361.0,10.539836699533867,0.4651060891754728
2015,ÇANAKKALE,25096,23005,2091,513341,80,48.887581549106734,44.81426576096591,4.073315788140826,12.000973709834462,-8.505596266725002,-4798.0,11.662575821834187,-9.387283285698054
2016,ÇANAKKALE,25116,20024,5092,519793,80,48.319234772303595,38.523027435921605,9.796207336381983,-12.95805259726146,0.07969397513547527,3001.0,-14.038472388683187,5.722891548241156
2017,ÇANAKKALE,26088,20540,5548,530417,80,49.1839439535309,38.72424903425041,10.45969491928049,2.5769077107471006,3.870043000477774,456.0,0.5223410820022201,0.6634875828985081
2018,ÇANAKKALE,29473,21068,8405,540662,80,54.512800973621225,38.967044105189565,15.545756868431663,2.570593962999035,12.97531432076051,2857.0,0.6269845819977249,5.086061949151173
2019,ÇANAKKALE,25198,22293,2905,542157,80,46.47731192256117,41.119085430972945,5.35822649158823,5.814505411049931,-14.504801004309032,-5500.0,5.522721507882533,-10.187530376843434
2020,ÇANAKKALE,21055,19022,2033,541548,80,38.87928678528957,35.125233589635634,3.7540531956539405,-14.672767236352213,-16.441781093737596,-872.0,-14.57681215064779,-1.6041732959342894
2021,ÇANAKKALE,31210,19429,11781,557276,80,56.00456506291317,34.864232444964436,21.140332617948737,2.139627799390187,48.23082403229637,9748.0,-0.7430588155525109,17.386279422294795
2022,ÇANAKKALE,27747,22233,5514,559383,80,49.60286601487711,39.74557682303538,9.857289191841724,14.43203458747233,-11.095802627363028,-6267.0,14.001009159678123,-11.283043426107012
2023,ÇANAKKALE,32719,22615,10104,570499,80,57.35154662847788,39.64073556658294,17.710811061894937,1.7181666891557645,17.919054312177884,4590.0,-0.26378094075534264,7.853521870053212
2024,ÇANAKKALE,24714,21211,3503,568966,80,43.43669041735358,37.2799077625025,6.156782654851081,-6.208268848109666,-24.46590665973899,-6601.0,-5.955560032722018,-11.554028407043855
2008,ÇANKIRI,12680,11612,1068,176093,80,72.00740517794574,65.9424281487623,6.064977029183443,,,,,
2009,ÇANKIRI,20166,11831,8335,185019,80,108.99421140531514,63.94478404920576,45.049427356109376,1.8859800206682653,59.0378548895899,7267.0,-3.0293760112229617,38.98445032692593
2010,ÇANKIRI,11536,17958,-6422,179067,80,64.42281380712248,100.28648494697516,-35.86367113985268,51.78767644324233,-42.794803133987905,-14757.0,56.83294022825118,-80.91309849596206
2011,ÇANKIRI,10582,14322,-3740,177211,80,59.71412609826704,80.81891078996225,-21.104784691695208,-20.24724356832609,-8.269764216366159,2682.0,-19.41196180851894,14.758886448157469
2012,ÇANKIRI,17050,10609,6441,184406,80,92.45903061722504,57.53066603038947,34.92836458683557,-25.925150118698504,61.122661122661114,10181.0,-28.815341028408405,56.03314927853078
2013,ÇANKIRI,22290,16991,5299,190909,80,116.75719845580879,89.00051857167551,27.75667988413328,60.156470920916206,30.733137829912028,-1142.0,54.701005068605845,-7.17168470270229
2014,ÇANKIRI,14519,23080,-8561,183550,80,79.10106238082267,125.74230454916915,-46.6412421683465,35.83661938673415,-34.86316733961418,-13860.0,41.282665053130074,-74.39792205247979
2015,ÇANKIRI,12702,16148,-3446,180945,80,70.1981265025284,89.24258752659647,-19.044461024068088,-30.034662045060657,-12.514635994214473,5115.0,-29.027396271634387,27.596781144278413
2016,ÇANKIRI,13371,13088,283,183880,80,72.71590167500544,71.17685447030672,1.5390472046987165,-18.949715135001245,5.266887104393003,3729.0,-20.243398983591455,20.583508228766803
2017,ÇANKIRI,13849,13504,345,186074,80,74.42737835484807,72.57327729827918,1.8541010565688918,3.17848410757946,3.5749009049435454,62.0,1.9619057885664315,0.3150538518701753
2018,ÇANKIRI,40460,12433,28027,216362,80,187.00141429641064,57.46387997892421,129.53753431748643,-7.930983412322279,192.15105783811106,27682.0,-20.819505308069143,127.68343326091754
2019,ÇANKIRI,11381,32275,-20894,195789,80,58.128904075305556,164.84582892808075,-106.71692485277518,159.59140995737152,-71.87098368759268,-48921.0,186.86860161294464,-236.2544591702616
2020,ÇANKIRI,9955,12614,-2659,192428,80,51.733635437670195,65.55179079967573,-13.81815536200553,-60.91711851278079,-12.529654687637294,18235.0,-60.234486231207704,92.89876949076965
2021,ÇANKIRI,15288,12457,2831,196515,80,77.79558812304404,63.38956313767397,14.406024985370074,-1.2446488029173919,53.57106981416373,5490.0,-3.2985028107156755,28.224180347375604
2022,ÇANKIRI,13649,14061,-412,195766,80,69.72099343093285,71.82554682631304,-2.104553395380199,12.876294452918046,-10.720826792255366,-3243.0,13.308158742658005,-16.510578380750275
2023,ÇANKIRI,25333,13438,11895,205501,80,123.274339297619,65.39140928754604,57.88293001007294,-4.430694829670722,85.60334090409553,12307.0,-8.958007036585315,59.98748340545314
2024,ÇANKIRI,13129,18744,-5615,199981,80,65.65123686750242,93.72890424590335,-28.077667378400946,39.48504241702635,-48.174318083132675,-17510.0,43.33519535226511,-85.96059738847389
2008,ÇORUM,15828,24072,-8244,545444,80,29.018561025513158,44.13285323516255,-15.114292209649387,,,,,
2009,ÇORUM,13672,22699,-9027,540704,80,25.28555364857667,41.98045511037463,-16.69490146179795,-5.703722166832836,-13.621430376547893,-783.0,-4.877088080661451,-1.5806092521485642
2010,ÇORUM,14462,22860,-8398,535405,80,27.01132787329218,42.69665019938178,-15.685322326089594,0.7092823472399701,5.7782328847279185,629.0,1.706020306650169,1.009579135708357
2011,ÇORUM,15174,22441,-7267,534578,80,28.385006491101393,41.9789067264272,-13.593900235325808,-1.8328958880139967,4.923247130410724,1131.0,-1.6810299393580364,2.0914220907637855
2012,ÇORUM,13289,20610,-7321,529975,80,25.074767677720647,38.88862682201991,-13.81385914429926,-8.159172942382241,-12.422564913668122,-54.0,-7.361506397835393,-0.21995890897345127
2013,ÇORUM,17073,21460,-4387,532080,80,32.087280108254404,40.33228086002105,-8.245000751766652,4.124211547792345,28.47467830536534,2934.0,3.7122782571065382,5.568858392532608
2014,ÇORUM,15875,24652,-8777,527220,80,30.11076969765942,46.75846895034331,-16.64769925268389,14.874184529356938,-7.016927312130261,-4390.0,15.933113509313458,-8.402698500917237
2015,ÇORUM,16286,22636,-6350,525180,80,31.010320271145133,43.10141284892799,-12.091092577782856,-8.17783546973876,2.5889763779527453,2427.0,-7.821163060961311,4.556606674901033
2016,ÇORUM,16688,20420,-3732,527863,80,31.614263549443702,38.68427982260548,-7.0700162731617855,-9.789715497437712,2.46837774775881,2618.0,-10.248232562131365,5.0210763046210705
2017,ÇORUM,17214,20880,-3666,528422,80,32.576236417106024,39.5138733815019,-6.937636964395881,2.252693437806075,3.1519654841802414,66.0,2.1445237256598526,0.13237930876590465
2018,ÇORUM,24363,20212,4151,536483,80,45.41243618157519,37.67500554537609,7.737430636199097,-3.1992337164750917,41.53014987800627,7817.0,-4.653727105849015,14.675067600594979
2019,ÇORUM,16006,23425,-7419,530864,80,30.15084842822267,44.1261792097411,-13.975330781518432,15.896497130417565,-34.30201535114723,-11570.0,17.12321888471966,-21.71276141771753
2020,ÇORUM,15672,15051,621,530126,80,29.562783187393187,28.391363562624733,1.1714196247684514,-35.74813233724653,-2.0867174809446443,8040.0,-35.65868590689769,15.146750406286884
2021,ÇORUM,18029,22011,-3982,526282,80,34.257299318616255,41.82358507416176,-7.566285755545506,46.24277456647399,15.03956100051047,-4603.0,47.31094187113867,-8.737705380313958
2022,ÇORUM,18723,20448,-1725,524130,80,35.72205368897029,39.013221910594694,-3.291168221624406,-7.10099495706692,3.849353818847412,2257.0,-6.719565428414898,4.2751175339211
2023,ÇORUM,27902,20273,7629,528351,80,52.809590594131556,38.370325787213424,14.439264806918128,-0.8558294209702666,49.025263045452114,9354.0,-1.6478929242362383,17.730433028542535
2024,ÇORUM,16415,23143,-6728,521335,80,31.48647222994811,44.39180181649036,-12.905329586542242,14.156760222956644,-41.16909182137481,-14357.0,15.693054217651547,-27.34459439346037
2008,İSTANBUL,374868,348193,26675,12697164,80,29.523758218764442,27.42289538041723,2.1008628383472088,,,,,
2009,İSTANBUL,388467,348986,39481,12915158,80,30.07837767064096,27.021427070423762,3.056950600217202,0.2277472551142523,3.627676942283675,12806.0,-1.46398950374933,0.9560877618699934
2010,İSTANBUL,439515,336932,102583,13255685,80,33.15671728771467,25.41792446033532,7.7387928273793465,-3.4540067509871486,13.140884553900323,63102.0,-5.934189211803509,4.681842227162145
2011,İSTANBUL,450445,328663,121782,13624240,80,33.0620276800761,24.12340064473321,8.93862703534289,-2.4542044091982906,2.486832076265877,19199.0,-5.092956419876915,1.1998342079635433
2012,İSTANBUL,384535,354074,30461,13854740,80,27.754761186424286,25.55616345019827,2.198597736226014,7.731627837633082,-14.632197049584295,-91321.0,5.939306926769761,-6.740029299116876
2013,İSTANBUL,437922,371601,66321,14160467,80,30.92567497950456,26.242143002769613,4.683531976734948,4.9500951778441715,13.88352165602611,35860.0,2.684203964762255,2.4849342405089345
2014,İSTANBUL,438998,424662,14336,14377018,80,30.534704762837467,29.53755778840925,0.9971469744282159,14.279025083355545,0.24570585629404285,-51985.0,12.557719791755705,-3.6863850023067326
2015,İSTANBUL,453407,402864,50543,14657434,80,30.933586328957713,27.485301997607493,3.448284331350221,-5.133023439818018,3.282247299532126,36207.0,-6.947953535979456,2.4511373569220054
2016,İSTANBUL,369582,440889,-71307,14804116,80,24.96481383961055,29.781514816555074,-4.81670097694452,9.438669129036104,-18.487804555289177,-121850.0,8.35432995841725,-8.26498530829474
2017,İSTANBUL,416587,422559,-5972,15029231,80,27.718450797648927,28.115809784279715,-0.39735898663078634,-4.157509032885831,12.718422433992993,65335.0,-5.593083637738328,4.419341990313733
2018,İSTANBUL,385482,595803,-210321,15067724,80,25.583293137039146,39.54167198708976,-13.958378850050613,40.998771769149386,-7.4666276192007945,-204349.0,40.63856702145758,-13.561019863419826
2019,İSTANBUL,498676,378305,120371,15519267,80,32.132703174705355,24.376473450711302,7.7562297239940525,-36.50501927650582,29.364276412387614,330692.0,-38.35244635413962,21.714608574044664
2020,İSTANBUL,328632,381654,-53022,15462452,80,21.253550213122733,24.68263118941291,-3.429080976290177,0.8852645352295019,-34.09909440197644,-173393.0,1.2559558269191529,-11.18531070028423
2021,İSTANBUL,385328,408165,-22837,15840900,80,24.32488053077792,25.766528416946006,-1.441647886168084,6.946344070807586,17.252123956279377,30185.0,4.391335831319365,1.9874330901220931
2022,İSTANBUL,385294,418082,-32788,15907951,80,24.22021541303465,26.281323094344458,-2.0611076813098053,2.4296546739676295,-0.008823651538425459,-9951.0,1.9979202051134015,-0.6194597951417213
2023,İSTANBUL,412707,581330,-168623,15655924,80,26.361075845794854,37.13163145145569,-10.770555605660835,39.04688553920044,7.114826599947044,-135835.0,41.285243966450594,-8.70944792435103
2024,İSTANBUL,395485,369453,26032,15701602,80,25.187557295109123,23.52963729433468,1.6579200007744432,-36.4469406361275,-4.172936247749615,194655.0,-36.631824741941855,12.428475606435278
2008,İZMİR,117067,89819,27248,3795978,80,30.839746700323342,23.661622907192825,7.178123793130519,,,,,
2009,İZMİR,116390,89517,26873,3868308,80,30.08809019343858,23.141125267171073,6.946964926267506,-0.33623175497389246,-0.5783013146317906,-375.0,-2.199754607125981,-0.23115886686301312
2010,İZMİR,111255,99775,11480,3948848,80,28.17403961864321,25.26686263943307,2.9071769792101394,11.459275891730059,-4.411891055932637,-15393.0,9.185972366165164,-4.039787947057366
2011,İZMİR,110364,101420,8944,3965232,80,27.83292377343873,25.577318048477366,2.2556057249613644,1.6487095965923348,-0.8008628825670772,-2536.0,1.2287058091643654,-0.651571254248775
2012,İZMİR,105804,95954,9850,4005459,80,26.414950196719026,23.95580631333388,2.45914388338515,-5.389469532636559,-4.131782102859627,906.0,-6.339647229901868,0.20353815842378564
2013,İZMİR,113673,99681,13992,4061074,80,27.990871380329438,24.545477378644172,3.445394001685268,3.8841528232278044,7.437336962685714,4142.0,2.4614953786050497,0.9862501183001182
2014,İZMİR,124439,101447,22992,4113072,80,30.25451535980892,24.664532981674036,5.589982378134883,1.7716515685035183,9.47102654104317,9000.0,0.4850408944722773,2.144588376449615
2015,İZMİR,126238,105389,20849,4168415,80,30.284412660447675,25.28275135753038,5.001661302917295,3.8857728666200186,1.445688248860888,-2143.0,2.506507527694457,-0.5883210752175883
2016,İZMİR,122668,98902,23766,4223545,80,29.043848236493275,23.41682165100644,5.627026585486837,-6.155291349192038,-2.827991571476096,2917.0,-7.380247822467223,0.6253652825695415
2017,İZMİR,127394,102776,24618,4279677,80,29.767199720913517,24.014896451297613,5.752303269615908,3.9170087561424483,3.8526755143965863,852.0,2.5540391826209596,0.12527668412907111
2018,İZMİR,130092,117113,12979,4320519,80,30.11027147432982,27.106234227878645,3.004037246451179,13.949754806569636,2.117839144700695,-11639.0,12.872584243077156,-2.748266023164729
2019,İZMİR,128370,106895,21475,4367251,80,29.393776542726762,24.476495626195973,4.917280916530788,-8.724906714028336,-1.3236786274328893,8496.0,-9.70160067080803,1.9132436700796092
